room_id,survey_id,host_id,room_type,country,city,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,bathrooms,price,minstay,name,last_modified,latitude,longitude,location
9626428,1429,49715393,Entire home/apt,,Boston,,South Boston,4,5,4,2,,280,,South Boston Condo,47:49.7,42.332029,-71.037644,0101000020E6100000003961C268C251C06B2920ED7F2A4540
14963976,1429,49420192,Entire home/apt,,Boston,,Charlestown,17,5,6,2,,280,,Beautiful two bedroom apartment,47:49.6,42.382318,-71.073319,0101000020E61000003ACB2C42B1C451C00856D5CBEF304540
16338697,1429,91548283,Entire home/apt,,Boston,,North End,27,4.5,8,3,,299,,Cozy 3 BR in the Heart of North End/Little Italy,47:49.6,42.365264,-71.054855,0101000020E61000006AC18BBE82C351C0FD3383F8C02E4540
11902134,1429,63487603,Entire home/apt,,Boston,,South End,10,4.5,6,2,,300,,Apartment in Historic South End,47:49.6,42.343891,-71.069483,0101000020E61000003128D36872C451C0C231CB9E042C4540
4358790,1429,3300341,Entire home/apt,,Boston,,South Boston,5,5,2,1,,265,,Spacious 1 BR Close to T/Downtown/Conv Cent,47:49.6,42.341086,-71.04993,0101000020E6100000B745990D32C351C0CD8FBFB4A82B4540
4118162,1429,20857768,Entire home/apt,,Boston,,Downtown,34,4.5,2,1,,289,,"Downtown Crossing ARTlab, 1 Bed Apt, Boston",47:47.8,42.356306,-71.06134,0101000020E6100000F27B9BFEECC351C02DAF5C6F9B2D4540
15543038,1429,12243051,Entire home/apt,,Boston,,Chinatown,5,3,4,2,,259,,Industrial 2BR in Downtown Crossing,47:47.8,42.35154,-71.061425,0101000020E6100000098A1F63EEC351C0309E4143FF2C4540
19249263,1429,64778064,Entire home/apt,,Boston,,Beacon Hill,1,0,5,2,,285,,Charming Brownstone Penthouse in Beacon Hill,47:46.3,42.36017,-71.066933,0101000020E61000007C8159A148C451C00A80F10C1A2E4540
11061030,1429,50072079,Entire home/apt,,Boston,,Downtown,2,0,4,1,,240,,Boston's Custom House CE's Villa,47:46.3,42.358716,-71.053712,0101000020E6100000C7D9740470C351C0A646E867EA2D4540
17559493,1429,118122992,Entire home/apt,,Boston,,Chinatown,12,5,4,2,,285,,"NEW 2nd Floor, 2BR Downtown Boston",47:46.3,42.350245,-71.060046,0101000020E61000005C902DCBD7C351C0344B02D4D42C4540
12303347,1429,30283594,Entire home/apt,,Boston,,Chinatown,1,0,3,1,,251,,Lux Furnished 1-Bedroom Boston Apartment,47:46.3,42.351929,-71.059508,0101000020E61000006C76A4FACEC351C0CAC16C020C2D4540
16954410,1429,22541573,Entire home/apt,,Boston,,Bay Village,1,0,2,1,,260,,"Arlington Street, Lux low-rise 1 Bd Back Bay area-",47:44.5,42.348965,-71.069113,0101000020E61000009FAEEE586CC451C06D3997E2AA2C4540
3342206,1429,9419684,Entire home/apt,,Boston,,Chinatown,3,5,5,2,,289,,"Lux 2 Bedroom Apt w/WiFi, Central Boston",47:44.5,42.351527,-71.060004,0101000020E61000004568041BD7C351C09B5434D6FE2C4540
6746543,1429,32376332,Entire home/apt,,Boston,,Chinatown,3,5,2,1,,285,,Cool Top Floor 1 Bedroom Penthouse,47:44.5,42.351592,-71.062207,0101000020E610000044A51133FBC351C082C476F7002D4540
4912544,1429,378293,Entire home/apt,,Boston,,South End,12,5,4,2,,217,,Newly renovated Apt. in Historic South End Bldg.,47:44.5,42.344881,-71.071705,0101000020E61000006B7D91D096C451C08201840F252C4540
5953696,1429,30905023,Entire home/apt,,Boston,,Downtown,33,5,2,1,,225,,Comfortable Loft - Heart of Boston,47:44.5,42.354857,-71.061228,0101000020E61000005E66D828EBC351C0DBE044F46B2D4540
15901362,1429,9410008,Entire home/apt,,Boston,,North End,31,5,6,3,,300,,Fabulous North End 3 BR | 1.5 BA in Little Italy,47:44.5,42.365688,-71.051122,0101000020E6100000CB86359545C351C0134548DDCE2E4540
16894082,1429,27636546,Entire home/apt,,Boston,,South Boston,2,0,4,1,,300,,Private 1 bedroom apt- 1 mile to convention center,47:44.5,42.335409,-71.028975,0101000020E6100000B459F5B9DAC151C05CE49EAEEE2A4540
14588643,1429,33240850,Entire home/apt,,Boston,,South Boston,3,5,6,3,,225,,South Boston Condo,47:43.4,42.332243,-71.040321,0101000020E6100000E415889E94C251C097A949F0862A4540
12830117,1429,70018264,Entire home/apt,,Boston,,Downtown,0,0,4,1,,245,,Boston Marriott Custom House,47:43.4,42.3593,-71.054431,0101000020E6100000DE3829CC7BC351C0F5B9DA8AFD2D4540
15673767,1429,82529160,Entire home/apt,,Boston,,Beacon Hill,12,5,4,2,,255,,112 Myrtle Street Apartment 1,47:43.4,42.360153,-71.069384,0101000020E610000067B796C970C451C03447567E192E4540
19608419,1429,43959997,Entire home/apt,,Boston,,Downtown,0,0,6,2,,230,,The best location for the best value in Downtown,47:43.4,42.355599,-71.062861,0101000020E610000068CC24EA05C451C0C2BE9D44842D4540
5588537,1429,28972872,Entire home/apt,,Boston,,South End,10,5,2,1,,250,,"Private Roof-Deck, South End PH Apt",47:43.4,42.344141,-71.072263,0101000020E61000007F6DFDF49FC451C03B1BF2CF0C2C4540
9425087,1429,45835636,Entire home/apt,,Boston,,Downtown,2,0,4,2,,275,,Spacious 2BR Apt in Financial Dist,47:43.4,42.357833,-71.055066,0101000020E6100000C7478B3386C351C0FC36C478CD2D4540
5511911,1429,25079218,Entire home/apt,,Boston,,North End,1,0,2,1,,240,,"Bright, Spacious Loft in North End",47:43.4,42.365091,-71.055525,0101000020E610000011C7BAB88DC351C02F88484DBB2E4540
17510868,1429,91548283,Entire home/apt,,Boston,,North End,23,5,12,4,,300,,Incredible 4 Bedroom/2 Bathroom Apt in North End!,47:43.4,42.364978,-71.056784,0101000020E6100000E8BB5B59A2C351C037E15E99B72E4540
12984748,1429,9419684,Entire home/apt,,Boston,,Chinatown,0,0,5,2,,272,,"Lux 2 Bedroom in Chinatown w/WiFi, Gym",47:43.4,42.350425,-71.059693,0101000020E610000035B39602D2C351C0B459F5B9DA2C4540
10052232,1429,30283594,Entire home/apt,,Boston,,South Boston Waterfront,3,5,6,3,,279,,Upscale 3-Bedroom Apartment in Seaport Square,47:43.4,42.351708,-71.048048,0101000020E6100000D828EB3713C351C0ECDE8AC4042D4540
19488400,1429,122757351,Entire home/apt,,Boston,,South Boston,0,0,10,3,,250,,3A *Family*Massage Chair*Tourist/Convention/Ocean,47:43.3,42.332028,-71.049655,0101000020E61000004E452A8C2DC351C09BADBCE47F2A4540
19458014,1429,107338026,Entire home/apt,,Boston,,East Boston,0,0,10,3,,220,,Huge entire 3 bedrooms unit near airport& downtown,47:43.3,42.38804,-71.008876,0101000020E6100000096EA46C91C051C019C5724BAB314540
18666994,1429,23396825,Entire home/apt,,Boston,,Charlestown,0,0,6,2,,218,,Charming Charlestown condo with a deck and parking,47:41.3,42.38205,-71.068257,0101000020E610000047AE9B525EC451C0E9B7AF03E7304540
2828803,1429,14471319,Entire home/apt,,Boston,,East Boston,104,5,4,2,,300,,Quiet & Charming Space,47:41.3,42.379219,-71.033298,0101000020E61000006C41EF8D21C251C0CB82893F8A304540
13152370,1429,43959997,Entire home/apt,,Boston,,Downtown,40,4.5,6,2,,275,,Best view in town - Boston,47:41.3,42.355614,-71.062823,0101000020E6100000F19BC24A05C451C0F8FF71C2842D4540
15348147,1429,95149473,Entire home/apt,,Boston,,Downtown,44,4.5,6,2,,249,,3BED Boston Financial District! Near Everything!!!,47:41.3,42.359265,-71.05176,0101000020E61000006CCF2C0950C351C079CC4065FC2D4540
3432321,1429,17288874,Entire home/apt,,Boston,,Beacon Hill,82,4.5,2,0,,220,,"Large, Sunny Beacon Hill Studio",47:41.3,42.355059,-71.070734,0101000020E6100000C72DE6E786C451C04293C492722D4540
14472483,1429,12243051,Entire home/apt,,Boston,,Downtown,30,5,4,2,,279,,Bright 2BR in Downtown Crossing,47:39.9,42.357353,-71.053257,0101000020E61000001E520C9068C351C052103CBEBD2D4540
15222140,1429,9410008,Entire home/apt,,Boston,,North End,35,5,6,3,,292,,North End Efficient 3 BR | 1 BA in Little Italy,47:39.9,42.3666,-71.054878,0101000020E610000046D1031F83C351C0575BB1BFEC2E4540
8799256,1429,43959997,Entire home/apt,,Boston,,Downtown,83,4.5,6,2,,275,,A View of Boston Common,47:39.9,42.354832,-71.061791,0101000020E6100000FA0B3D62F4C351C082C98D226B2D4540
13586128,1429,1444340,Entire home/apt,,Boston,,Charlestown,6,5,6,3,,270,,Charlestown Penthouse 3 bedroom/ 2 baths,47:39.9,42.374654,-71.057711,0101000020E6100000A5677A89B1C351C065A88AA9F42F4540
4574921,1429,11272292,Entire home/apt,,Boston,,Downtown,109,4,6,2,,300,,"2 bed, 2 bath in heart of Boston!",47:39.9,42.356232,-71.060672,0101000020E61000001BF2CF0CE2C351C0F3E49A02992D4540
19699256,1429,138778895,Entire home/apt,,Boston,,South Boston,0,0,4,2,,215,,Modern Loft style 2 bedroom,47:39.9,42.338918,-71.049428,0101000020E61000006EE00ED429C351C04B033FAA612B4540
19744604,1429,30376903,Entire home/apt,,Boston,,South End,0,0,4,1,,215,,Unique Loft in the South End,47:38.1,42.342178,-71.074287,0101000020E610000026E1421EC1C451C091B41B7DCC2B4540
19037094,1429,132854775,Entire home/apt,,Boston,,South Boston Waterfront,2,0,2,1,,205,,Trendy 1 bed in luxury seaport building,47:38.0,42.348756,-71.044179,0101000020E6100000E10A28D4D3C251C053245F09A42C4540
19307193,1429,814298,Entire home/apt,,Boston,,Beacon Hill,0,0,4,1,,201,,Glorious Beacon Hill Charles St. - 1 bedroom - #2,47:38.0,42.358846,-71.070514,0101000020E610000040FA264D83C451C074266DAAEE2D4540
14770892,1429,34055750,Entire home/apt,,Boston,,South End,34,5,4,2,,275,,"Victorian Charm, Modern Living: South End/Back Bay",47:38.0,42.343373,-71.069514,0101000020E61000004E27D9EA72C451C02AAA7EA5F32B4540
15680687,1429,82529160,Entire home/apt,,Boston,,Beacon Hill,12,4.5,4,2,,250,,112 Myrtle Street Apartment 9,47:35.7,42.358253,-71.068434,0101000020E6100000CEFBFF3861C451C0D158FB3BDB2D4540
14950328,1429,92691757,Entire home/apt,,Boston,,Charlestown,7,4.5,2,0,,229,,"Port - Unique, Floating B&B on Freedom Trail",47:35.7,42.370156,-71.060703,0101000020E610000039F1D58EE2C351C087359545612F4540
19581567,1429,93353522,Entire home/apt,,Boston,,Charlestown,1,0,4,2,,250,,Freedom Trail Condo,47:35.7,42.374281,-71.061385,0101000020E6100000C2DD59BBEDC351C0D1419770E82F4540
15148487,1429,3731207,Entire home/apt,,Boston,,Beacon Hill,26,5,4,2,,295,,BEAUTIFUL BEACON HILL 2 BEDROOM!,47:35.7,42.357668,-71.070987,0101000020E61000003CDC0E0D8BC451C0B169A510C82D4540
19292171,1429,814298,Entire home/apt,,Boston,,Beacon Hill,0,0,4,1,,201,,Excellent Beacon Hill Charles St. - 1 bedroom - #4,47:35.7,42.35802,-71.069749,0101000020E6100000707B82C476C451C02FA86F99D32D4540
2141306,1429,5355690,Entire home/apt,,Boston,,Downtown,7,5,6,2,,300,,Modern 2Bd1BA in Downtown Boston,47:35.7,42.354466,-71.06011,0101000020E6100000670A9DD7D8C351C0A0C552245F2D4540
14424180,1429,20857768,Entire home/apt,,Boston,,Downtown,5,4.5,2,1,,279,,"Downtown Crossing ARTlab, 1 Bed Apt w/ office",47:35.6,42.356255,-71.061485,0101000020E6100000740CC85EEFC351C0AB048BC3992D4540
19527633,1429,12243051,Entire home/apt,,Boston,,Downtown,0,0,6,3,,299,,Stunning 3BR in Downtown Crossing,47:35.6,42.355759,-71.061978,0101000020E610000093C49272F7C351C0FB20CB82892D4540
12365454,1429,11272292,Entire home/apt,,Boston,,Downtown,75,4.5,6,2,,290,,"2 bed,1 bath in the Heart of Boston",47:33.6,42.355371,-71.06223,0101000020E610000020B58993FBC351C0317903CC7C2D4540
2022303,1429,10393465,Entire home/apt,,Boston,,South Boston,107,5,4,2,,250,,LOCATION! Modern 2BD 2 BA w/Parking,47:33.6,42.341792,-71.052736,0101000020E610000099D4D00660C351C068041BD7BF2B4540
7472068,1429,38188681,Entire home/apt,,Boston,,Charlestown,60,4.5,8,2,,299,,Beautiful Bunker Hill 2 BD,47:33.6,42.378248,-71.061988,0101000020E6100000A52F849CF7C351C082E3326E6A304540
15552245,1429,97175573,Entire home/apt,,Boston,,Beacon Hill,45,4.5,4,1,,235,,"Beacon Hill Two Beds, Walk to Everything",47:33.6,42.359746,-71.07019,0101000020E610000066A032FE7DC451C0F46E2C280C2E4540
12784064,1429,3137257,Entire home/apt,,Boston,,North End,41,4.5,5,2,,260,,"Super fun, updated 2 bed, in ""little Italy"" Boston",47:33.6,42.364673,-71.055756,0101000020E610000092239D8191C351C0FB5DD89AAD2E4540
8686165,1429,12243051,Entire home/apt,,Boston,,South End,19,4.5,4,1,,259,,Smart 1BR in South End,47:33.6,42.346324,-71.063016,0101000020E6100000FCC7427408C451C0F3E84658542C4540
8458210,1429,9410008,Entire home/apt,,Boston,,North End,87,5,6,2,,250,,Large 2 BR | 1BA in the North End,47:33.6,42.368581,-71.053588,0101000020E610000051DD5CFC6DC351C0A77686A92D2F4540
18093855,1429,34644350,Entire home/apt,,Boston,,West End,9,5,4,2,,295,,West end & Charles river. City view,47:33.6,42.362511,-71.065252,0101000020E6100000E97FB9162DC451C05AB8ACC2662E4540
17938180,1429,118977427,Entire home/apt,,Boston,,South Boston,11,5,8,2,,215,,Newly Renovated 2 Bedroom in the heart of Southie!,47:33.6,42.336232,-71.046044,0101000020E6100000548B8862F2C251C031EF71A6092B4540
8711300,1429,2953755,Entire home/apt,,Boston,,Downtown,2,0,2,1,,249,,Modern Highrise in the Heart of BOS,47:32.5,42.35087,-71.064452,0101000020E61000005B0A48FB1FC451C0E292E34EE92C4540
16177662,1429,105620455,Entire home/apt,,Boston,,North End,0,0,10,3,,292,,Houseboat White Elephant:  HUGE Floating Home Downtown Boston!,47:32.5,42.36408,-71.049876,0101000020E6100000BD361B2B31C351C05890662C9A2E4540
13605430,1429,52469325,Entire home/apt,,Boston,,South End,0,0,2,2,,250,,Amazing 1.5 BR in the heart of the South End,47:32.5,42.343385,-71.068812,0101000020E6100000A164726A67C451C0EE77280AF42B4540
12508801,1429,61279591,Entire home/apt,,Boston,,South End,13,5,2,1,,275,,1 BR / 1 BA Penthouse - South End,47:32.5,42.344333,-71.071062,0101000020E6100000417FA1478CC451C07FF78E1A132C4540
16177678,1429,105620455,Entire home/apt,,Boston,,North End,2,0,6,2,,279,,Houseboat Capricornus:  Amazing On Water Experience with HUGE Roofdeck!,47:32.5,42.364139,-71.051009,0101000020E61000004EB340BB43C351C05D19541B9C2E4540
6971836,1429,36554652,Entire home/apt,,Boston,,North End,10,5,3,1,,250,,Boston Oasis!,47:32.4,42.361828,-71.052483,0101000020E61000002426A8E15BC351C078634161502E4540
11625336,1429,31308810,Entire home/apt,,Boston,,East Boston,1,0,6,3,,250,,One stop from downtown Boston!,47:32.4,42.365385,-71.030935,0101000020E61000005053CBD6FAC151C078B988EFC42E4540
4602191,1429,20079643,Entire home/apt,,Boston,,West End,4,4.5,5,2,,259,,Stunning Apartment on Charles River,47:32.4,42.364157,-71.068119,0101000020E61000001E4FCB0F5CC451C003CE52B29C2E4540
17508669,1429,35738512,Entire home/apt,,Boston,,North End,1,0,5,2,,260,,Great Views from Spacious North End Apartment,47:32.4,42.364768,-71.054968,0101000020E6100000E694809884C351C04C50C3B7B02E4540
10103725,1429,51849764,Entire home/apt,,Boston,,South Boston,8,4.5,4,2,,250,,Spacious Southie Condo 2 bed/bath -close to beach!,47:32.4,42.33124,-71.041757,0101000020E610000043588D25ACC251C043908312662A4540
14918032,1429,44617326,Entire home/apt,,Boston,,East Boston,13,4.5,6,2,,225,,Luxurious and Spacious 2 BR Apt near train #1,47:30.4,42.377051,-71.031189,0101000020E6100000ADBF2500FFC151C049F6083543304540
10945407,1429,51354463,Entire home/apt,,Boston,,East Boston,9,4,8,4,,230,,4 bedrooms apartment Unit 2,47:30.4,42.389682,-71.004714,0101000020E610000056F5F23B4DC051C081EB8A19E1314540
18659049,1429,4357210,Entire home/apt,,Boston,,Downtown,2,0,6,2,,299,,Edena Shuffle 2BD/2BA Ultra Lux Brand,47:30.4,42.353619,-71.060264,0101000020E61000001348895DDBC351C0431F2C63432D4540
2947662,1429,9402135,Entire home/apt,,Boston,,Beacon Hill,103,5,6,2,,249,,2BR PENTHOUSE W/Deck Boston Center,47:30.4,42.360007,-71.066611,0101000020E610000072A3C85A43C451C061AA99B5142E4540
19199379,1429,9073339,Entire home/apt,,Boston,,East Boston,3,4.5,10,3,,250,,Boston 3 bed  By Logan airport & train 2nd Floor,47:30.4,42.377689,-71.034682,0101000020E6100000A2F0D93A38C251C08B87F71C58304540
6544642,1429,21895391,Entire home/apt,,Boston,,South Boston,23,4.5,2,0,,225,,Beautiful Studio in South Boston,47:28.4,42.334981,-71.034451,0101000020E61000002194F77134C251C004E44BA8E02A4540
5719606,1429,3432624,Entire home/apt,,Boston,,Charlestown,17,5,3,2,,245,,Condo in Historic Brownstone,47:28.4,42.374555,-71.059777,0101000020E61000006403E962D3C351C0D2C6116BF12F4540
11653496,1429,6950436,Entire home/apt,,Boston,,South Boston,17,5,8,2,,298,,Vacation Penthouse Near Downtown/Subway Red Line,47:28.4,42.330177,-71.052348,0101000020E6100000B4006DAB59C351C019726C3D432A4540
12143408,1429,19035416,Entire home/apt,,Boston,,Beacon Hill,30,4.5,2,1,,230,,Prime Location Beacon Hill 1 BR,47:28.4,42.35767,-71.069026,0101000020E6100000B72407EC6AC451C052616C21C82D4540
5959251,1429,27075316,Entire home/apt,,Boston,,Beacon Hill,6,5,2,1,,287,,Historic Beacon Hill/BackBay WOW!!!,47:28.4,42.356798,-71.073091,0101000020E610000072A8DF85ADC451C09CA38E8EAB2D4540
12309083,1429,66378068,Entire home/apt,,Boston,,South Boston Waterfront,91,4.5,6,2,,230,,Modern Two Bedroom with Boston Skyline View,47:26.0,42.351665,-71.048003,0101000020E610000008C72C7B12C351C0EC12D55B032D4540
11306586,1429,5618949,Entire home/apt,,Boston,,Beacon Hill,68,4.5,2,0,,229,,Awesome Location Beacon Hill Studio,47:26.0,42.358765,-71.064309,0101000020E6100000A9F57EA31DC451C087F9F202EC2D4540
18837576,1429,131191509,Entire home/apt,,Boston,,South Boston,0,0,5,2,,250,,Duplex with Great City Views,47:26.0,42.331509,-71.056304,0101000020E610000093A8177C9AC351C032AA0CE36E2A4540
7914359,1429,20582119,Entire home/apt,,Boston,,Downtown,125,4.5,6,2,,210,,Spacious Downtown Two Bedroom,47:26.0,42.355202,-71.06057,0101000020E61000009947FE60E0C351C0A5BC5642772D4540
19501968,1429,4140161,Entire home/apt,,Boston,,South Boston Waterfront,0,0,4,1,,215,,Boston Harbor View 1 BR Suite,47:26.0,42.349706,-71.041964,0101000020E6100000FFE6C589AFC251C0849B8C2AC32C4540
24240,1429,97821,Entire home/apt,,Boston,,North End,51,5,6,2,,260,,The Golden Slipper,47:24.0,42.36366,-71.050232,0101000020E61000009C4D470037C351C0836E2F698C2E4540
17156819,1429,102498215,Entire home/apt,,Boston,,Downtown,15,4.5,8,2,,300,,North End Condo Sleeps 8 2Bath,47:24.0,42.358576,-71.053581,0101000020E6100000F7AB00DF6DC351C0B49080D1E52D4540
19225709,1429,22591136,Entire home/apt,,Boston,,Downtown,1,0,4,1,,235,,Modern Downtown APT Next to The Boston Common,47:24.0,42.351223,-71.064596,0101000020E6100000F4DC425722C451C02F4D11E0F42C4540
18356839,1429,127064452,Entire home/apt,,Boston,,South Boston Waterfront,0,0,4,2,,249,,Luxurious 2BDR Seaport Apartment,47:21.5,42.349254,-71.049176,0101000020E6100000E1EF17B325C351C0A4FFE55AB42C4540
9259184,1429,2006852,Entire home/apt,,Boston,,North End,131,5,4,2,,255,,Luxury 2brm/2bath apt in North End,47:21.5,42.365166,-71.056944,0101000020E6100000056D72F8A4C351C03ACE6DC2BD2E4540
5019306,1429,15862012,Entire home/apt,,Boston,,South Boston,56,5,4,2,,265,,Sunny Duplex Condo + Parking,47:21.5,42.334838,-71.029737,0101000020E6100000CB9E0436E7C151C0A1BAB9F8DB2A4540
17806747,1429,10250257,Entire home/apt,,Boston,,North End,6,5,2,1,,270,,Brand New North End Luxurious One Bedroom Condo,47:21.5,42.364087,-71.051788,0101000020E6100000D1949D7E50C351C00AF31E679A2E4540
2754975,1429,6885890,Entire home/apt,,Boston,,Beacon Hill,65,5,4,1,,250,,Perfect Location to Explore Boston,47:21.5,42.357568,-71.063661,0101000020E6100000F641960513C451C04E0CC9C9C42D4540
9461126,1429,49027294,Entire home/apt,,Boston,,Brighton,0,0,6,2,,200,,"Sunny, Spacious 2 Bdrm, Close to T",46:31.4,42.344014,-71.168946,0101000020E61000009032E202D0CA51C0DEAE97A6082C4540
2880944,1429,5052732,Entire home/apt,,Boston,,Jamaica Plain,6,5,4,2,,185,,2BD Pond-side condo in JP for longer-term rentals,46:27.0,42.313951,-71.116009,0101000020E6100000AB4203B16CC751C0F4C5DE8B2F284540
6862758,1429,35962316,Entire home/apt,,Boston,,Jamaica Plain,13,5,5,2,,200,,"Quiet, Spacious 2BD in Boston's JP!",46:27.0,42.318139,-71.103674,0101000020E610000083DC4598A2C651C0844A5CC7B8284540
3079305,1429,15637560,Entire home/apt,,Boston,,Jamaica Plain,43,5,4,2,,199,,Modern and charming condo in JP.,46:27.0,42.306943,-71.114016,0101000020E610000021CEC3094CC751C0395E81E849274540
6386351,1429,33289576,Entire home/apt,,Boston,,Jamaica Plain,0,0,3,1,,185,,Charming Arboretum Area 1+ Bed/1 Ba,46:27.0,42.302487,-71.113314,0101000020E6100000740B5D8940C751C08A3BDEE4B7264540
27611,1429,119381,Entire home/apt,,Boston,,Jamaica Plain,10,4.5,2,1,,185,,One Bedroom Studio Garden Apartment,46:27.0,42.315565,-71.114827,0101000020E6100000A96C585359C751C09161156F64284540
11853416,1429,7900634,Entire home/apt,,Boston,,Mattapan,2,0,5,2,,189,,Lovely Boston Condo Handy to Subway,46:23.8,42.278521,-71.069144,0101000020E6100000BCADF4DA6CC451C0E61F7D93A6234540
6317722,1429,9410008,Entire home/apt,,Boston,,South Boston,81,5,4,2,,200,,Brand New 2 BR | 1 BA in So. BOS #3,46:22.5,42.334338,-71.044829,0101000020E6100000643A747ADEC251C0B0E76B96CB2A4540
15481874,1429,21702281,Entire home/apt,,Boston,,Jamaica Plain,7,4.5,4,2,,185,,Large 2 Bedroom Apartment,46:19.3,42.319979,-71.10934,0101000020E61000004209336DFFC651C011346612F5284540
16253497,1429,30283594,Entire home/apt,,Boston,,Fenway,1,0,5,2,,185,,"Lux Spacious 2-Bedroom Apt in Boston, MA",46:17.6,42.344549,-71.09701,0101000020E6100000A3586E6935C651C04C6F7F2E1A2C4540
13813809,1429,47664830,Entire home/apt,,Boston,,South Boston Waterfront,2,0,4,1,,250,,1 BR Furnished Suite in Boston Harbor View,49:54.4,42.347944,-71.038157,0101000020E610000043C70E2A71C251C0726BD26D892C4540
19141729,1429,10850877,Entire home/apt,,Boston,,South Boston,3,5,16,6,,300,,"Oceanfront Designer Home w/ 2 Decks, Parking!",49:54.4,42.329914,-71.032352,0101000020E6100000747D1F0E12C251C00C3F389F3A2A4540
13080375,1429,12243051,Entire home/apt,,Boston,,Chinatown,14,4.5,6,3,,259,,Industrial 3BR in Downtown,49:53.4,42.351415,-71.061762,0101000020E6100000AD889AE8F3C351C07429AE2AFB2C4540
