"","room_id","host_id","room_type","neighborhood","reviews","overall_satisfaction","accommodates","bedrooms","price","latitude","longitude"
"11911",17139798,104636154,"Private room","Allston",1,0,1,1,45,42.353008,"-71.132686"
"11912",17607953,25847701,"Private room","Fenway",0,0,1,1,56,42.347168,"-71.104143"
"11913",7743569,4595799,"Private room","Jamaica Plain",15,5,2,1,41,42.309502,"-71.116754"
"11914",667325,869131,"Private room","Jamaica Plain",69,4.5,4,1,50,42.308948,"-71.114162"
"11915",16570524,88938229,"Private room","Brighton",1,0,2,1,48,42.355294,"-71.160325"
"11916",14868157,30490577,"Private room","Jamaica Plain",39,5,1,1,52,42.316052,"-71.099321"
"11917",8751275,5235073,"Private room","Allston",86,4.5,2,1,45,42.351792,"-71.126901"
"11918",16266227,39884337,"Private room","Allston",0,0,2,1,45,42.351253,"-71.132105"
"11919",17314294,21318598,"Private room","Roxbury",0,0,1,1,45,42.326407,"-71.083733"
"11920",16416604,107587040,"Private room","Brighton",0,0,2,1,50,42.352156,"-71.146748"
"11921",17079121,70346217,"Private room","Allston",1,0,2,1,48,42.347525,"-71.137483"
"11922",7797744,19548932,"Private room","Allston",11,5,1,1,45,42.357588,"-71.128546"
"11923",17268897,116433622,"Private room","Allston",0,0,1,1,53,42.352616,"-71.127705"
"11924",10333345,15575274,"Private room","Brighton",25,5,1,1,60,42.345985,"-71.136397"
"11925",17530749,71726007,"Private room","Fenway",0,0,2,1,50,42.34202,"-71.096723"
"11926",15404685,82376270,"Private room","Allston",9,5,2,1,55,42.351624,"-71.133171"
"11927",15010440,82376270,"Private room","Allston",14,4.5,2,1,45,42.352427,"-71.133803"
"11928",6914155,36234262,"Private room","Dorchester",0,0,1,1,59,42.314996,"-71.0564"
"11929",13574652,38080223,"Private room","Dorchester",0,0,1,1,60,42.319486,"-71.058498"
"11930",5867761,6252491,"Private room","South End",0,0,1,1,45,42.343106,"-71.06897"
"11931",7308623,36811327,"Private room","West End",1,0,1,1,60,42.361846,"-71.068348"
"11932",14884243,69384821,"Private room","South Boston",31,4.5,1,1,49,42.329985,"-71.057826"
"11933",15538209,99965684,"Private room","Dorchester",3,4.5,2,1,45,42.318883,"-71.046853"
"11934",11784924,58406596,"Private room","Downtown",12,4.5,2,1,60,42.352549,"-71.063143"
"11935",3052935,886871,"Private room","Dorchester",15,4,1,1,60,42.318687,"-71.054843"
"11936",8390793,44203099,"Private room","North End",0,0,1,1,50,42.366523,"-71.056792"
"11937",3765014,16442921,"Private room","Dorchester",10,3,1,1,49,42.320018,"-71.054957"
"11938",4494419,16442921,"Private room","Dorchester",2,0,1,1,59,42.313179,"-71.056375"
"11939",3389896,17102895,"Private room","Dorchester",4,4,2,1,59,42.296405,"-71.055407"
"11940",3311675,16442921,"Private room","Dorchester",5,4,1,1,52,42.311442,"-71.057637"
"11941",4527029,16442921,"Private room","Dorchester",8,3.5,1,1,46,42.312269,"-71.058006"
"11942",17101543,114787588,"Private room","Dorchester",0,0,2,2,60,42.300297,"-71.068511"
"11943",12882579,48166068,"Private room","Dorchester",0,0,2,1,50,42.307522,"-71.07207"
"11944",8631257,14299534,"Private room","South End",0,0,1,1,50,42.346188,"-71.073149"
"11945",13325983,24587960,"Private room","Dorchester",7,4,2,1,60,42.32059,"-71.043756"
"11946",13578911,38080223,"Private room","Dorchester",1,0,1,1,45,42.31879,"-71.060149"
"11947",11964926,63906798,"Private room","Dorchester",45,4,2,1,42,42.317282,"-71.051971"
"11948",17547347,25203946,"Private room","Dorchester",0,0,4,1,45,42.311331,"-71.062497"
"11949",91588,494453,"Private room","Dorchester",9,4.5,2,1,55,42.31358,"-71.046968"
"11950",47521,119019,"Private room","Dorchester",253,4.5,3,1,60,42.29772,"-71.05924"
"11951",15524772,28820575,"Private room","East Boston",26,4,2,1,41,42.370407,"-71.035323"
"11952",15524846,28820575,"Private room","East Boston",30,4,2,1,43,42.370591,"-71.03518"
"11953",3966772,20551003,"Private room","East Boston",1,0,4,1,42,42.384844,"-71.004508"
"11954",4350898,7447494,"Private room","Dorchester",10,4.5,2,1,59,42.3281,"-71.061742"
"11955",17160784,37444542,"Private room","East Boston",0,0,2,3,59,42.380949,"-71.030838"
"11956",5534206,26476398,"Private room","East Boston",1,0,2,1,50,42.376493,"-71.029343"
"11957",5844314,30342817,"Private room","Dorchester",77,4.5,5,1,43,42.318508,"-71.056887"
"11958",3967690,20551003,"Private room","East Boston",1,0,2,1,42,42.386148,"-71.003274"
"11959",8469735,40995423,"Private room","East Boston",6,4,1,1,45,42.389982,"-71.002822"
"11960",16131378,105221882,"Private room","Charlestown",2,0,1,1,55,42.374738,"-71.069211"
"11961",13295386,274270,"Private room","Allston",1,0,2,1,59,42.351603,"-71.126514"
"11962",13007112,41090120,"Private room","Allston",0,0,2,1,45,42.353033,"-71.131599"
"11963",15498193,8139434,"Private room","Allston",4,5,1,1,49,42.350727,"-71.14204"
"11964",13993626,83560942,"Private room","Brighton",0,0,2,1,50,42.348048,"-71.141495"
"11965",14178758,18932946,"Private room","East Boston",33,5,1,1,60,42.371996,"-71.038007"
"11966",17359335,117041226,"Private room","East Boston",10,4.5,3,1,60,42.367105,"-71.030229"
"11967",17365333,117334693,"Private room","East Boston",1,0,2,1,50,42.366214,"-71.036089"
"11968",15784753,8276392,"Private room","East Boston",22,4.5,1,1,45,42.365981,"-71.033303"
"11969",14255219,66377071,"Private room","East Boston",65,5,1,1,48,42.366905,"-71.037681"
"11970",12517081,24950258,"Private room","Mission Hill",4,4.5,2,1,45,42.331752,"-71.105599"
"11971",10249798,26062958,"Private room","Roxbury",4,5,1,1,50,42.326346,"-71.06908"
"11972",10186477,184232,"Private room","Fenway",3,5,2,1,50,42.346264,"-71.10296"
"11973",1179399,6430732,"Private room","Dorchester",109,5,2,1,60,42.295244,"-71.065448"
"11974",13830152,21745230,"Private room","Charlestown",18,5,2,1,57,42.383907,"-71.078786"
"11975",3967016,20551003,"Private room","East Boston",2,0,3,1,42,42.385996,"-71.004018"
"11976",3250847,886871,"Private room","Dorchester",10,4.5,1,1,60,42.317255,"-71.053855"
"11977",16536379,34190728,"Private room","Jamaica Plain",1,0,2,1,59,42.316234,"-71.109671"
"11978",1510876,7799789,"Private room","Dorchester",26,5,1,1,60,42.310187,"-71.048288"
"11979",750438,3945438,"Private room","Jamaica Plain",104,5,2,1,46,42.306812,"-71.110524"
"11980",213086,886871,"Private room","Dorchester",24,4.5,1,1,60,42.317216,"-71.055244"
"11981",13564281,38080223,"Private room","Dorchester",0,0,1,1,60,42.318941,"-71.058399"
"11982",7723492,4595799,"Private room","Jamaica Plain",26,4.5,2,1,45,42.310395,"-71.11838"
"11983",15805082,102274395,"Private room","Brighton",3,3.5,2,1,50,42.342771,"-71.148413"
"11984",15145341,36227721,"Private room","Dorchester",0,0,2,1,50,42.291891,"-71.073756"
"11985",15376050,12988967,"Private room","Allston",9,4.5,2,1,52,42.348092,"-71.134871"
"11986",16188092,16635191,"Private room","Allston",2,0,2,1,59,42.350494,"-71.141106"
"11987",2843596,3351569,"Private room","South Boston",103,5,1,1,50,42.334096,"-71.028288"
"11988",16179864,9563356,"Private room","Jamaica Plain",0,0,2,1,50,42.316977,"-71.105979"
"11989",1128894,6103425,"Private room","Dorchester",82,4.5,2,1,55,42.301262,"-71.062808"
"11990",14670311,91169115,"Private room","Mission Hill",5,5,1,1,55,42.334355,"-71.102989"
"11991",14469677,79575198,"Private room","Jamaica Plain",16,5,4,1,55,42.310894,"-71.122439"
"11992",15787684,101861255,"Private room","Allston",7,4.5,1,1,49,42.353496,"-71.137565"
"11993",8704828,5235073,"Private room","Allston",54,4.5,2,1,56,42.35143,"-71.126041"
"11994",15352902,91548283,"Private room","North End",27,4.5,2,1,50,42.36382,"-71.056993"
"11995",16783469,25700968,"Private room","Back Bay",6,4.5,2,2,55,42.353267,"-71.079962"
"11996",17403733,36017113,"Private room","Allston",2,0,2,1,50,42.365698,"-71.120564"
"11997",17623321,49956400,"Private room","West End",0,0,2,1,60,42.364744,"-71.065737"
"11998",16869608,93938503,"Private room","Back Bay",3,5,2,1,46,42.351323,"-71.077792"
"11999",15905164,103180240,"Private room","South End",24,4.5,2,1,60,42.336159,"-71.070719"
"12000",1391215,119019,"Private room","Dorchester",128,4.5,1,1,50,42.298011,"-71.058447"
"12001",16232570,41167218,"Private room","Fenway",7,4,2,1,60,42.341799,"-71.096127"
"12002",14075290,28820575,"Private room","East Boston",75,4.5,2,1,52,42.368335,"-71.036034"
"12003",1178371,6430732,"Private room","Dorchester",115,5,1,1,45,42.294568,"-71.066813"
"12004",15536111,73779661,"Private room","East Boston",47,5,1,1,55,42.366555,"-71.03706"
"12005",9894686,8267675,"Private room","Dorchester",120,4.5,2,1,49,42.293162,"-71.072729"
"12006",13908031,5997103,"Private room","East Boston",17,5,2,1,59,42.368601,"-71.033786"
"12007",5882411,18807469,"Private room","Jamaica Plain",119,5,2,1,52,42.298471,"-71.110658"
"12008",1136972,1480518,"Private room","Jamaica Plain",313,5,2,1,60,42.294442,"-71.119945"
"12009",16845972,112172080,"Private room","North End",3,5,1,1,50,42.364578,"-71.056183"
"12010",15678463,92672562,"Private room","Mission Hill",6,4.5,1,1,50,42.332969,"-71.096869"
"12011",13239882,18517776,"Private room","Roxbury",0,0,1,1,38,42.315896,"-71.079396"
"12012",5495267,18517776,"Private room","Roxbury",2,0,1,1,39,42.316961,"-71.080431"
"12013",13697676,16052189,"Private room","Hyde Park",0,0,1,1,35,42.236793,"-71.13133"
"12014",9550398,49456626,"Private room","Hyde Park",0,0,2,1,40,42.263718,"-71.120217"
"12015",16599324,62692465,"Private room","Hyde Park",2,0,2,1,40,42.252005,"-71.11559"
"12016",16081829,1383141,"Private room","Dorchester",0,0,1,1,27,42.317375,"-71.056414"
"12017",12175961,16186589,"Private room","Dorchester",2,0,1,1,31,42.28825,"-71.066675"
"12018",12593225,16186589,"Private room","Dorchester",2,0,1,1,27,42.284457,"-71.074195"
"12019",13564762,16186589,"Private room","Dorchester",3,5,1,1,30,42.283658,"-71.072763"
"12020",14686119,67637928,"Private room","Mattapan",1,0,1,1,30,42.273987,"-71.072288"
"12021",12023024,64331842,"Private room","Roslindale",5,5,2,1,40,42.286448,"-71.139325"
"12022",16923467,6963539,"Private room","West Roxbury",3,4.5,1,1,34,42.296093,"-71.154826"
"12023",13422887,18517776,"Private room","Roxbury",1,0,1,1,28,42.315684,"-71.080606"
"12024",13298137,18517776,"Private room","Roxbury",2,0,1,1,30,42.316339,"-71.079239"
"12025",4593985,18517776,"Private room","Roxbury",1,0,1,1,39,42.317358,"-71.079721"
"12026",12593655,16186589,"Private room","Dorchester",1,0,1,1,31,42.284454,"-71.075208"
"12027",13652374,27860683,"Private room","Jamaica Plain",0,0,1,1,27,42.297638,"-71.113993"
"12028",15585016,98675078,"Private room","Dorchester",4,4,2,1,40,42.288522,"-71.075501"
"12029",16289538,8556737,"Private room","Jamaica Plain",0,0,1,1,22,42.319987,"-71.10716"
"12030",9494511,15583990,"Private room","Dorchester",54,4.5,2,1,39,42.288807,"-71.061408"
"12031",13624971,78954936,"Private room","Mission Hill",1,0,1,1,35,42.332391,"-71.095828"
"12032",15429538,12164071,"Private room","Jamaica Plain",13,5,2,1,40,42.313436,"-71.108175"
"12033",7725279,38701026,"Private room","Dorchester",28,4.5,1,1,25,42.286037,"-71.089428"
"12034",16615530,107271458,"Private room","Dorchester",2,0,2,1,34,42.285418,"-71.081024"
"12035",16288982,49662056,"Private room","Allston",0,0,2,1,29,42.351775,"-71.141065"
"12036",5884210,28056464,"Private room","Allston",0,0,1,1,33,42.352659,"-71.134972"
"12037",7479725,17892292,"Private room","Allston",13,5,2,1,40,42.360838,"-71.1356"
"12038",17153135,104636154,"Private room","Allston",0,0,1,0,30,42.353312,"-71.134452"
"12039",7093184,18517776,"Private room","Roxbury",6,4.5,1,1,30,42.317043,"-71.079788"
"12040",3656168,18517776,"Private room","Roxbury",4,4.5,1,1,38,42.317935,"-71.079226"
"12041",13443430,76736786,"Private room","Allston",0,0,1,1,32,42.354509,"-71.129344"
"12042",7113260,962698,"Private room","Mission Hill",42,5,2,1,35,42.327665,"-71.098963"
"12043",5021859,25911903,"Private room","Back Bay",0,0,1,1,35,42.343976,"-71.082881"
"12044",16507969,8387550,"Private room","Allston",0,0,2,1,29,42.353053,"-71.141485"
"12045",7161203,18517776,"Private room","Roxbury",4,5,1,1,29,42.317109,"-71.080779"
"12046",13261006,6033710,"Private room","Roxbury",0,0,2,1,38,42.339793,"-71.082264"
"12047",13578093,30489899,"Private room","Brighton",3,4,1,1,40,42.354977,"-71.138735"
"12048",5872926,30489899,"Private room","Allston",10,4,1,1,38,42.354993,"-71.136808"
"12049",9989001,11189145,"Private room","Brighton",0,0,1,1,30,42.348493,"-71.169007"
"12050",16983905,50646598,"Private room","Allston",0,0,1,5,35,42.356142,"-71.137188"
"12051",16545081,18517776,"Private room","Roxbury",1,0,1,1,37,42.314528,"-71.094447"
"12052",13490995,30489899,"Private room","Brighton",0,0,1,1,38,42.356333,"-71.138675"
"12053",10730102,32150958,"Private room","Allston",0,0,2,1,40,42.361641,"-71.123894"
"12054",17234754,113128629,"Private room","Allston",0,0,1,1,45,42.360334,"-71.132127"
"12055",16678094,13544760,"Private room","Roxbury",3,5,2,1,58,42.322791,"-71.092328"
"12056",3860211,19917804,"Private room","Allston",1,0,1,1,55,42.348773,"-71.135712"
"12057",7055184,22419290,"Private room","Allston",2,0,1,1,35,42.355071,"-71.132628"
"12058",9110588,47482159,"Private room","Jamaica Plain",2,0,2,1,25,42.298709,"-71.11251"
"12059",17515853,10924782,"Private room","Allston",0,0,1,1,22,42.359144,"-71.129066"
"12060",11757251,26873897,"Private room","Brighton",3,1,1,1,30,42.345383,"-71.137643"
"12061",17302702,116746462,"Private room","Brighton",0,0,2,1,35,42.344424,"-71.145664"
"12062",13782612,41259192,"Private room","Allston",4,4.5,2,1,40,42.352161,"-71.129382"
"12063",16050730,17543754,"Private room","Roxbury",1,0,1,1,30,42.326649,"-71.086019"
"12064",14768122,50646598,"Private room","Allston",0,0,1,1,37,42.354791,"-71.138539"
"12065",10208321,52133887,"Private room","Allston",2,0,2,1,40,42.358791,"-71.128565"
"12066",17134079,63218173,"Private room","Brighton",7,5,1,1,40,42.359712,"-71.137232"
"12067",16791837,9541465,"Private room","Jamaica Plain",2,0,2,1,30,42.311279,"-71.102492"
"12068",17387705,86187042,"Private room","South End",0,0,1,1,39,42.339061,"-71.075702"
"12069",17253178,38399920,"Private room","Allston",0,0,2,1,40,42.350763,"-71.133235"
"12070",13640138,55958506,"Private room","Jamaica Plain",5,4.5,3,1,29,42.321521,"-71.10741"
"12071",13544430,77937598,"Private room","Fenway",0,0,1,1,30,42.347683,"-71.106637"
"12072",15040949,63218173,"Private room","Allston",31,4.5,2,1,40,42.358276,"-71.135687"
"12073",5967421,26956083,"Private room","Allston",67,5,2,1,33,42.36115,"-71.125513"
"12074",12343708,18517776,"Private room","Dorchester",4,5,1,1,38,42.304762,"-71.071675"
"12075",13249923,18517776,"Private room","Dorchester",2,0,1,1,38,42.306402,"-71.072748"
"12076",15772120,101996844,"Private room","Beacon Hill",0,0,1,1,28,42.360637,"-71.066786"
"12077",13578425,18517776,"Private room","Dorchester",1,0,1,1,29,42.304691,"-71.071039"
"12078",7274342,38080223,"Private room","Dorchester",0,0,1,1,39,42.319699,"-71.059382"
"12079",1332786,6608084,"Private room","Dorchester",152,5,1,1,27,42.309219,"-71.045641"
"12080",16725174,30382813,"Private room","Dorchester",0,0,1,1,40,42.314637,"-71.054181"
"12081",3946215,20447366,"Private room","Dorchester",136,5,1,1,40,42.325215,"-71.058608"
"12082",15238856,19308896,"Private room","Dorchester",1,0,1,1,35,42.317256,"-71.040572"
"12083",12881455,48166068,"Private room","Dorchester",0,0,2,1,30,42.307676,"-71.072418"
"12084",17223845,16186589,"Private room","Dorchester",0,0,1,1,29,42.30142,"-71.062756"
"12085",1472520,6608084,"Private room","Dorchester",285,5,3,1,34,42.308105,"-71.046196"
"12086",15525488,28820575,"Private room","East Boston",23,4,2,1,36,42.372351,"-71.035248"
"12087",17492999,118522604,"Private room","Dorchester",0,0,2,1,40,42.316291,"-71.041454"
"12088",16230726,16881770,"Private room","Dorchester",6,5,1,1,15,42.323643,"-71.05526"
"12089",13242393,18517776,"Private room","Dorchester",2,0,1,1,38,42.304373,"-71.071932"
"12090",17014170,114077551,"Private room","Roslindale",0,0,1,1,40,42.281122,"-71.132769"
"12091",9274188,48166068,"Private room","Dorchester",0,0,1,1,40,42.308603,"-71.070694"
"12092",16749276,36820576,"Private room","Brighton",0,0,2,1,40,42.34551,"-71.140231"
"12093",9878725,17892292,"Private room","Allston",0,0,2,1,40,42.36031,"-71.134113"
"12094",13239143,18517776,"Private room","Dorchester",4,5,1,1,28,42.306135,"-71.072874"
"12095",13656969,77158766,"Private room","Brighton",2,0,1,1,40,42.358906,"-71.144009"
"12096",10537553,41932249,"Private room","Mission Hill",3,3.5,1,1,40,42.332966,"-71.110668"
"12097",5660081,962698,"Private room","Mission Hill",2,0,2,1,30,42.327775,"-71.09883"
"12098",4593974,18517776,"Private room","Roxbury",5,5,1,1,38,42.316458,"-71.07952"
"12099",14127153,16186589,"Private room","Dorchester",2,0,1,1,28,42.282992,"-71.073932"
"12100",13684319,77158766,"Private room","Brighton",1,0,1,1,39,42.35972,"-71.1455"
"12101",14470701,18517776,"Private room","Dorchester",2,0,1,1,38,42.305899,"-71.071294"
"12102",13926704,40995423,"Private room","East Boston",0,0,1,1,40,42.389898,"-71.00339"
"12103",6819620,18517776,"Private room","Roxbury",3,4.5,1,1,40,42.317714,"-71.079065"
"12104",13565471,16186589,"Private room","Dorchester",2,0,1,1,29,42.282907,"-71.073847"
"12105",7602994,30988954,"Private room","Allston",5,5,1,1,28,42.35288,"-71.125119"
"12106",14692682,19520294,"Private room","West Roxbury",10,4.5,2,1,34,42.271908,"-71.147806"
"12107",15177273,18517776,"Private room","Roxbury",1,0,1,1,35,42.311944,"-71.093121"
"12108",12950332,18517776,"Private room","Dorchester",2,0,1,1,39,42.305671,"-71.073217"
"12109",7052171,36885389,"Private room","Allston",1,0,1,1,39,42.347638,"-71.132359"
"12110",5358934,18517776,"Private room","Roxbury",2,0,1,1,36,42.316296,"-71.081185"
"12111",17361932,108029992,"Private room","West Roxbury",1,0,2,1,38,42.276573,"-71.168834"
"12112",13996398,43779441,"Private room","Allston",2,0,2,1,40,42.348713,"-71.138033"
"12113",4624582,18517776,"Private room","Roxbury",4,4.5,1,1,38,42.316444,"-71.080726"
"12114",14918329,16186589,"Private room","Dorchester",1,0,1,1,29,42.282237,"-71.073014"
"12115",17430142,18517776,"Private room","Roxbury",0,0,1,1,37,42.313914,"-71.094184"
"12116",15453527,18517776,"Private room","Roxbury",2,0,1,1,36,42.313994,"-71.092169"
"12117",13675884,18517776,"Private room","Dorchester",2,0,1,1,37,42.306536,"-71.072473"
"12118",13371105,25064382,"Private room","Charlestown",4,4,2,1,37,42.382143,"-71.080644"
"12119",7845607,38120441,"Private room","Jamaica Plain",9,4,1,1,40,42.315798,"-71.116963"
"12120",11313921,59163294,"Private room","Mission Hill",0,0,1,1,30,42.329771,"-71.103002"
"12121",17300501,25203946,"Private room","Dorchester",0,0,3,1,40,42.309496,"-71.062316"
"12122",14768648,35423230,"Private room","Allston",0,0,1,1,30,42.354683,"-71.136984"
"12123",10724635,55426664,"Private room","Allston",0,0,1,1,27,42.352114,"-71.129591"
"12124",13515118,77158766,"Private room","Brighton",2,0,1,1,38,42.358838,"-71.144344"
"12125",14572515,54553266,"Private room","Allston",4,5,1,1,40,42.351073,"-71.126799"
"12126",16930462,111036773,"Private room","Dorchester",0,0,1,1,35,42.291196,"-71.0676"
"12127",15047711,74813314,"Private room","Hyde Park",12,4.5,2,1,35,42.269595,"-71.11854"
"12128",4293597,9189449,"Private room","Allston",116,4.5,1,1,40,42.350194,"-71.142152"
"12129",16810221,98936016,"Private room","Allston",0,0,6,1,25,42.36042,"-71.13269"
"12130",17039783,74196161,"Private room","Back Bay",1,0,1,1,39,42.345806,"-71.084771"
"12131",17138489,115211598,"Private room","Brighton",0,0,1,1,40,42.353182,"-71.172945"
"12132",16941879,93929310,"Private room","Brighton",0,0,1,1,34,42.34508,"-71.142"
"12133",16324994,45917885,"Private room","Brighton",3,5,1,1,30,42.341087,"-71.150482"
"12134",16312885,13795364,"Private room","Allston",10,5,2,1,29,42.35811,"-71.134044"
"12135",14719754,74813314,"Private room","Hyde Park",13,4.5,2,1,35,42.269537,"-71.118816"
"12136",12709469,67822066,"Private room","Brighton",1,0,1,1,31,42.340542,"-71.14671"
"12137",15916518,98936016,"Private room","Allston",12,4,8,1,38,42.360543,"-71.130909"
"12138",14714621,91563502,"Private room","Allston",6,5,2,1,27,42.352622,"-71.140109"
"12139",13062783,44620221,"Private room","Mission Hill",4,4.5,1,1,29,42.330483,"-71.106507"
"12140",13394184,60246341,"Private room","East Boston",0,0,1,1,30,42.369259,"-71.036134"
"12141",14600925,16186589,"Private room","Dorchester",1,0,1,1,30,42.303992,"-71.070418"
"12142",15312658,605252,"Private room","Roxbury",5,5,2,1,30,42.327064,"-71.078803"
"12143",13735741,80390842,"Private room","Roxbury",0,0,2,1,40,42.310657,"-71.084937"
"12144",11986653,25716456,"Private room","South Boston",60,4,3,1,34,42.323757,"-71.051812"
"12145",12896684,70628597,"Private room","Brighton",18,5,2,1,39,42.357288,"-71.152874"
"12146",17222935,16186589,"Private room","Dorchester",0,0,1,1,28,42.300898,"-71.06402"
"12147",13379155,76032537,"Private room","Roxbury",3,4,1,1,36,42.338918,"-71.083968"
"12148",3965313,20551003,"Private room","East Boston",2,0,3,1,38,42.386791,"-71.003019"
"12149",15867759,102859885,"Private room","Brighton",0,0,2,1,24,42.339317,"-71.14701"
"12150",9685076,16186589,"Private room","Dorchester",5,5,1,1,30,42.303273,"-71.072037"
"12151",7509273,26956083,"Private room","Brighton",16,4.5,2,1,35,42.360881,"-71.1414"
"12152",14044530,20063508,"Private room","Allston",0,0,2,1,34,42.353389,"-71.126556"
"12153",15203562,10877284,"Private room","Roxbury",0,0,1,1,30,42.316256,"-71.088204"
"12154",12103501,16186589,"Private room","Dorchester",6,4.5,1,1,32,42.304392,"-71.070621"
"12155",3965658,20551003,"Private room","East Boston",0,0,2,1,42,42.38662,"-71.003255"
"12156",16274814,6430732,"Private room","Dorchester",2,0,2,1,58,42.29376,"-71.066138"
"12157",17636554,117334693,"Private room","East Boston",0,0,2,1,50,42.36672,"-71.037357"
"12158",14963580,6198242,"Private room","Allston",12,5,2,1,50,42.348984,"-71.130705"
"12159",15599662,35695159,"Private room","Charlestown",2,0,1,1,51,42.382811,"-71.078647"
"12160",15149497,34190728,"Private room","Jamaica Plain",7,4.5,2,1,59,42.316065,"-71.107524"
"12161",16395839,106839628,"Private room","Dorchester",4,5,4,1,45,42.321165,"-71.070009"
"12162",15525301,28820575,"Private room","East Boston",14,4,2,1,43,42.37098,"-71.036599"
"12163",753446,3962517,"Private room","Roslindale",83,5,2,1,58,42.285878,"-71.12491"
"12164",9685102,815156,"Private room","Brighton",68,4.5,2,1,44,42.335887,"-71.148954"
"12165",2931165,11631886,"Private room","Mattapan",86,4.5,2,1,49,42.279504,"-71.093775"
"12166",11626869,58356024,"Private room","Hyde Park",35,4.5,2,1,49,42.267691,"-71.12566"
"12167",7179321,37610133,"Private room","East Boston",0,0,2,1,60,42.372024,"-71.037027"
"12168",13509665,16442921,"Private room","Dorchester",2,0,1,1,49,42.31284,"-71.058007"
"12169",17218847,25360918,"Private room","East Boston",0,0,5,1,59,42.374921,"-71.040425"
"12170",15883409,15102445,"Private room","Fenway",2,0,2,1,50,42.342357,"-71.099452"
"12171",13236820,25363817,"Private room","Allston",34,5,2,1,47,42.348271,"-71.134943"
"12172",15067247,2442220,"Private room","Dorchester",1,0,2,1,60,42.288341,"-71.065716"
"12173",17139006,104636154,"Private room","Allston",0,0,2,1,50,42.351564,"-71.134011"
"12174",14402688,88543034,"Private room","Brighton",23,4.5,2,1,55,42.34549,"-71.140814"
"12175",14072256,28820575,"Private room","East Boston",72,4.5,2,1,58,42.36948,"-71.03626"
"12176",15411960,98677276,"Private room","Brighton",5,5,2,1,45,42.359278,"-71.144856"
"12177",5085125,5235073,"Private room","Allston",146,4.5,2,1,57,42.350732,"-71.127716"
"12178",6248970,32449720,"Private room","Jamaica Plain",95,5,1,1,55,42.32172,"-71.103459"
"12179",9145242,41542719,"Private room","East Boston",87,5,2,1,59,42.376573,"-71.032943"
"12180",1529321,8139434,"Private room","Allston",113,4.5,2,1,59,42.35528,"-71.134499"
"12181",16514756,108560094,"Private room","Brighton",11,4.5,2,1,45,42.357029,"-71.158569"
"12182",14685769,91169115,"Private room","Mission Hill",5,5,1,1,55,42.33323,"-71.101811"
"12183",13753007,41932249,"Private room","Roxbury",3,3.5,1,1,55,42.327703,"-71.093416"
"12184",17385756,21695780,"Private room","Roslindale",2,0,3,1,52,42.27453,"-71.134224"
"12185",13884549,12129722,"Private room","East Boston",67,5,2,1,50,42.36665,"-71.037868"
"12186",9727523,50199143,"Private room","Jamaica Plain",37,4.5,2,1,60,42.317538,"-71.108457"
"12187",15852298,2442220,"Private room","Dorchester",1,0,1,1,55,42.28672,"-71.067492"
"12188",16912562,82376270,"Private room","Allston",3,4.5,1,1,45,42.352085,"-71.134804"
"12189",12580274,41542719,"Private room","East Boston",57,4.5,1,1,57,42.376644,"-71.031479"
"12190",4555637,11228809,"Private room","Roxbury",71,5,1,1,50,42.329607,"-71.093406"
"12191",8931487,26406054,"Private room","Jamaica Plain",14,5,2,1,60,42.308831,"-71.115472"
"12192",13800294,21821132,"Private room","Brighton",2,0,3,1,41,42.346414,"-71.137373"
"12193",16418447,107609010,"Private room","Mission Hill",0,0,1,1,45,42.334763,"-71.102761"
"12194",16213249,16635191,"Private room","Allston",12,5,2,1,49,42.350176,"-71.137429"
"12195",6780313,212445,"Private room","Roxbury",28,4.5,2,1,60,42.335398,"-71.082594"
"12196",17419858,114515516,"Private room","Roslindale",0,0,2,1,54,42.290783,"-71.137955"
"12197",15139748,42698490,"Private room","Roxbury",16,4.5,2,1,45,42.332485,"-71.081053"
"12198",15524898,28820575,"Private room","East Boston",24,4,2,1,42,42.370922,"-71.035329"
"12199",13275334,74813314,"Private room","Hyde Park",17,5,2,1,45,42.269987,"-71.116494"
"12200",16986429,112939925,"Private room","Mission Hill",3,5,1,1,45,42.333117,"-71.106443"
"12201",13820571,81414368,"Private room","East Boston",55,5,1,1,59,42.366998,"-71.035943"
"12202",14308511,847177,"Private room","Jamaica Plain",40,5,5,1,55,42.307787,"-71.11078"
"12203",14668276,80053882,"Private room","Jamaica Plain",14,5,2,1,50,42.322172,"-71.114651"
"12204",15525369,28820575,"Private room","East Boston",11,3.5,2,1,42,42.372314,"-71.037226"
"12205",16731118,105851798,"Private room","Dorchester",0,0,1,1,45,42.307751,"-71.064207"
"12206",16845440,93938503,"Private room","Back Bay",6,5,2,1,46,42.352951,"-71.073141"
"12207",17666702,1584950,"Private room","Jamaica Plain",0,0,2,1,46,42.309055,"-71.117752"
"12208",1850260,9663343,"Private room","Roxbury",166,4.5,4,1,58,42.326108,"-71.081813"
"12209",15352809,28820575,"Private room","East Boston",19,4.5,2,1,50,42.370697,"-71.035223"
"12210",12855005,12164071,"Private room","Jamaica Plain",10,5,2,1,60,42.313422,"-71.107119"
"12211",16233671,21745230,"Private room","Charlestown",0,0,2,1,56,42.383297,"-71.078417"
"12212",15605948,82376270,"Private room","Allston",1,0,2,1,55,42.350445,"-71.134059"
"12213",12738641,69277254,"Private room","South Boston",7,5,1,1,41,42.334821,"-71.049212"
